search_title,search_city,title,company,location,description,salary_min,salary_max,created,description_lower,skill_python,skill_sql,skill_excel,skill_power_bi,skill_tableau,skill_machine_learning,skill_r_programming,skill_aws,skill_azure,skill_statistics,skill_spark,skill_hadoop,skill_deep_learning,skill_data_visualization,skill_etl,skill_java
data analyst,bhubaneswar,Data Engineer,Kfin Technologies Limited,"Bhubaneswar, Khordha","Job description We are seeking a highly skilled and experienced Senior Data Engineer to design, develop, and optimize scalable data pipelines, ensuring the availability, performance, and reliability of our data systems. The ideal candidate will have a deep understanding of data architecture, ETL processes, and cloud technologies, with the ability to lead complex projects and mentor junior team members. Key Responsibilities 1. Data Infrastructure Design and Development Design and implement robus…",,,2026-06-12T06:51:53Z,"job description we are seeking a highly skilled and experienced senior data engineer to design, develop, and optimize scalable data pipelines, ensuring the availability, performance, and reliability of our data systems. the ideal candidate will have a deep understanding of data architecture, etl processes, and cloud technologies, with the ability to lead complex projects and mentor junior team members. key responsibilities 1. data infrastructure design and development design and implement robus…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
data analyst,bhubaneswar,Data QA Specialist,YipitData,"Bhubaneswar, Khordha","About Us: YipitData is the market-leading data and analytics firm. We analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. Our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. We raised $475M from The Carlyle Group at a valuation over $1B, further accelerating our gr…",,,2025-02-07T11:21:48Z,"about us: yipitdata is the market-leading data and analytics firm. we analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. we raised $475m from the carlyle group at a valuation over $1b, further accelerating our gr…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,nagpur,Data Analyst,ICAD school of Learning,"Nagpur, Maharashtra","Job Summary The Data Analyst is required to Data capture, data cleaning, data preparation, data management and data analysis and interpretations required by the Business. Handle data factory with precision and confidentiality. The role is crucial for providing actionable insights to improve teaching quality, enhance student performance, optimize business operations, and drive growth. Essential Job Responsibilities: Academic Data Analysis · Analyze student performance data from internal assessme…",500000.0,800000.0,2025-09-02T07:56:40Z,"job summary the data analyst is required to data capture, data cleaning, data preparation, data management and data analysis and interpretations required by the business. handle data factory with precision and confidentiality. the role is crucial for providing actionable insights to improve teaching quality, enhance student performance, optimize business operations, and drive growth. essential job responsibilities: academic data analysis · analyze student performance data from internal assessme…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,nagpur,Databricks Engineer,Persistent Systems,"Nagpur, Maharashtra","About Persistent We are an AI-led, platform-driven Digital Engineering and Enterprise Modernization partner, combining deep technical expertise and industry experience to help our clients anticipate what’s next. Our offerings and proven solutions create a unique competitive advantage for our clients by giving them the power to see beyond and rise above. We work with many industry-leading organizations across the world, including 20 Fortune 50 companies and 4 of the 5 top banks in both the US an…",,,2026-06-23T14:56:42Z,"about persistent we are an ai-led, platform-driven digital engineering and enterprise modernization partner, combining deep technical expertise and industry experience to help our clients anticipate what’s next. our offerings and proven solutions create a unique competitive advantage for our clients by giving them the power to see beyond and rise above. we work with many industry-leading organizations across the world, including 20 fortune 50 companies and 4 of the 5 top banks in both the us an…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,nagpur,Data QA Specialist,YipitData,"Nagpur, Maharashtra","About Us: YipitData is the market-leading data and analytics firm. We analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. Our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. We raised $475M from The Carlyle Group at a valuation over $1B, further accelerating our gr…",,,2025-02-07T11:21:48Z,"about us: yipitdata is the market-leading data and analytics firm. we analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. we raised $475m from the carlyle group at a valuation over $1b, further accelerating our gr…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,nagpur,Senior BI Engineer (Luxembourg),Amazon,"Nagpur, Maharashtra","Are you passionate about data? Does the prospect of dealing with massive volumes of data excite you? Do you want to create the next-generation tools for intuitive data access for transportation operations? Amazon Transportation Services (ATS) is a the global middle-mile transportation organization within Amazon - as part of the transportation, we ship several millions of packages every year to customer on time with high customer excellence.Find out more about us in this video: https://www.youtu…",,,2022-06-01T21:29:10Z,"are you passionate about data? does the prospect of dealing with massive volumes of data excite you? do you want to create the next-generation tools for intuitive data access for transportation operations? amazon transportation services (ats) is a the global middle-mile transportation organization within amazon - as part of the transportation, we ship several millions of packages every year to customer on time with high customer excellence.find out more about us in this video: https://www.youtu…",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,nagpur,fullstack,Click2Cloud Inc,"Nagpur, Maharashtra","Exp : 3 years Job Description: We are looking for a highly skilled full stack developer who is comfortable with both front and back-end programming. The person would be responsible for developing and designing front end web architecture, ensuring the responsiveness of applications, and working alongside backend developers for application’s features/ functionalities. The person would be required to see out a project from conception to final product, requiring good organizational skills and atten…",300000.0,1200000.0,2023-08-19T14:45:40Z,"exp : 3 years job description: we are looking for a highly skilled full stack developer who is comfortable with both front and back-end programming. the person would be responsible for developing and designing front end web architecture, ensuring the responsiveness of applications, and working alongside backend developers for application’s features/ functionalities. the person would be required to see out a project from conception to final product, requiring good organizational skills and atten…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,nagpur,Business Intelligence Engineer (Luxembourg),Amazon,"Nagpur, Maharashtra","Are you passionate about leveraging data to deliver actionable insight that impacts daily business decisions for Amazon? Does the prospect of dealing with massive volume of data excite you? Amazon Fulfillment Technologies (AFT) powers the physical engine at the heart of Amazon Retail. AFT builds and operates software, hardware, and processes that run the global network of fulfillment centers that move many millions of units of inventory, employ hundreds of thousands of employees, and ensure tha…",,,2022-06-01T21:29:11Z,"are you passionate about leveraging data to deliver actionable insight that impacts daily business decisions for amazon? does the prospect of dealing with massive volume of data excite you? amazon fulfillment technologies (aft) powers the physical engine at the heart of amazon retail. aft builds and operates software, hardware, and processes that run the global network of fulfillment centers that move many millions of units of inventory, employ hundreds of thousands of employees, and ensure tha…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,nagpur,Senior Business Intelligence Engineer (Luxembourg),Amazon,"Nagpur, Maharashtra","Are you passionate about data? Does the prospect of dealing with massive volumes of data excite you? Do you want to create the next-generation tools for intuitive data access for transportation operations? Amazon Transportation Services (ATS) is a the global middle-mile transportation organization within Amazon - as part of the transportation, we ship several millions of packages every year to customer on time with high customer excellence. Find our more about us in this video: https://www.yout…",,,2022-06-01T21:29:10Z,"are you passionate about data? does the prospect of dealing with massive volumes of data excite you? do you want to create the next-generation tools for intuitive data access for transportation operations? amazon transportation services (ats) is a the global middle-mile transportation organization within amazon - as part of the transportation, we ship several millions of packages every year to customer on time with high customer excellence. find our more about us in this video: https://www.yout…",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,nagpur,Data Scientist (Luxembourg),Amazon,"Nagpur, Maharashtra","Are you a talented and inventive scientist with a strong passion about modern data technologies and interested to improve business processes, extracting value from the data? Would you like to be a part of an organization that is aiming to use self-learning technology to process data in order to support the management of the procurement function? The Global Procurement Technology, as a part of Global Procurement Operations, is seeking a skilled Data Scientist to help build its future data intell…",,,2022-06-01T21:29:10Z,"are you a talented and inventive scientist with a strong passion about modern data technologies and interested to improve business processes, extracting value from the data? would you like to be a part of an organization that is aiming to use self-learning technology to process data in order to support the management of the procurement function? the global procurement technology, as a part of global procurement operations, is seeking a skilled data scientist to help build its future data intell…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,lucknow,Data Analyst,Chandigarh University - HR Department,"Lucknow, Uttar Pradesh","About the Company Chandigarh University, UNNAO Campus Lucknow is committed to providing quality education and fostering a culture of innovation and excellence. About the Role We are looking for a Junior Data Analyst to support data analysis, reporting, and dashboard preparation. The candidate should have good knowledge of Excel, basic data analysis, and reporting. This role involves working with data to generate insights and support business decisions. Responsibilities Collect, clean, and organ…",,,2026-06-20T17:08:42Z,"about the company chandigarh university, unnao campus lucknow is committed to providing quality education and fostering a culture of innovation and excellence. about the role we are looking for a junior data analyst to support data analysis, reporting, and dashboard preparation. the candidate should have good knowledge of excel, basic data analysis, and reporting. this role involves working with data to generate insights and support business decisions. responsibilities collect, clean, and organ…",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,lucknow,Php Laravel Developer,Not Specified,"Lucknow, Uttar Pradesh","The ideal candidate is a highly resourceful and innovative developer with extensive experience in the layout, design and coding of websites specifically in PHP format. You must also possess a strong knowledge of web application development using PHP programming language, Laravel Framework and MySQL Server databases. Responsibilities Perform a mix of maintenance, enhancements, and new development as required Work in a data analyst role and with business intelligence applications Document feature…",,,2024-05-10T07:38:27Z,"the ideal candidate is a highly resourceful and innovative developer with extensive experience in the layout, design and coding of websites specifically in php format. you must also possess a strong knowledge of web application development using php programming language, laravel framework and mysql server databases. responsibilities perform a mix of maintenance, enhancements, and new development as required work in a data analyst role and with business intelligence applications document feature…",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,lucknow,PHP Laravel Developer,Jithvar Consultancy Services,"Lucknow, Uttar Pradesh","Job Location- Lucknow The ideal candidate is a highly resourceful and innovative developer with extensive experience in the layout, design and coding of websites specifically in PHP format. You must also possess a strong knowledge of web application development using PHP programming language, Laravel Framework and MySQL Server databases. Responsibilities Perform a mix of maintenance, enhancements, and new development as required Work in a data analyst role and with business intelligence applica…",140000.0,500000.0,2020-12-24T03:37:51Z,"job location- lucknow the ideal candidate is a highly resourceful and innovative developer with extensive experience in the layout, design and coding of websites specifically in php format. you must also possess a strong knowledge of web application development using php programming language, laravel framework and mysql server databases. responsibilities perform a mix of maintenance, enhancements, and new development as required work in a data analyst role and with business intelligence applica…",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,lucknow,Data QA Specialist,YipitData,"Lucknow, Uttar Pradesh","About Us: YipitData is the market-leading data and analytics firm. We analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. Our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. We raised $475M from The Carlyle Group at a valuation over $1B, further accelerating our gr…",,,2025-02-07T11:21:48Z,"about us: yipitdata is the market-leading data and analytics firm. we analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. we raised $475m from the carlyle group at a valuation over $1b, further accelerating our gr…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,lucknow,Sde 3,InMobi,"Lucknow, Uttar Pradesh","InMobi Advertising is a global technology leader helping marketers win the moments that matter. Our advertising platform reaches over 2 billion people across 150 countries and turns real-time context into business outcomes, delivering results grounded in privacy-first principles. Trusted by 30,000 brands and leading publishers, InMobi is where intelligence, creativity, and accountability converge. By combining lock screens, apps, TVs, and the open web with AI and machine learning, we deliver re…",,,2026-06-13T02:47:55Z,"inmobi advertising is a global technology leader helping marketers win the moments that matter. our advertising platform reaches over 2 billion people across 150 countries and turns real-time context into business outcomes, delivering results grounded in privacy-first principles. trusted by 30,000 brands and leading publishers, inmobi is where intelligence, creativity, and accountability converge. by combining lock screens, apps, tvs, and the open web with ai and machine learning, we deliver re…",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
data analyst,surat,Business Data Analyst,Not Specified,"Surat, Gujarat","Creating a detailed business analysis, outlining problems, opportunities and solutions for a business. Budgeting and forecasting. Planning and monitoring. Variance analysis. Pricing.",,,2024-05-10T07:38:22Z,"creating a detailed business analysis, outlining problems, opportunities and solutions for a business. budgeting and forecasting. planning and monitoring. variance analysis. pricing.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,surat,SQL Database Specialist,Kaapro Management Solutions,"Surat, Gujarat","Job Description: Job Descriptiob, · Database Design & Development: Design, develop, and maintain SQL databases that support business operations and ensure high availability and scalability. · SQL Query Writing: Develop complex SQL queries, stored procedures, functions, and views to support data extraction, reporting, and integration needs. · Performance Optimization: Analyze and optimize SQL queries and database structures to improve performance and reduce response times. · Database Administrat…",,,2026-05-13T02:12:57Z,"job description: job descriptiob, · database design & development: design, develop, and maintain sql databases that support business operations and ensure high availability and scalability. · sql query writing: develop complex sql queries, stored procedures, functions, and views to support data extraction, reporting, and integration needs. · performance optimization: analyze and optimize sql queries and database structures to improve performance and reduce response times. · database administrat…",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,surat,Software Developer - BackEnd,Glazer Labs Private Limited,"Surat, Gujarat","Position: Backend Developer - MERN - GraphQL Location: Surat, Gujarat Company: Glazer Labs Overview: As a Backend Developer at Glazer Labs, you will be at the heart of our technical team, responsible for designing, developing, and maintaining the server-side logic of our engagement platform for the gaming community. Your expertise will ensure the seamless integration of front-end elements, robust performance, and high scalability, contributing to a world-class user experience. Key Responsibilit…",600000.0,780000.0,2024-10-04T12:19:59Z,"position: backend developer - mern - graphql location: surat, gujarat company: glazer labs overview: as a backend developer at glazer labs, you will be at the heart of our technical team, responsible for designing, developing, and maintaining the server-side logic of our engagement platform for the gaming community. your expertise will ensure the seamless integration of front-end elements, robust performance, and high scalability, contributing to a world-class user experience. key responsibilit…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,surat,Data QA Specialist,YipitData,"Surat, Gujarat","About Us: YipitData is the market-leading data and analytics firm. We analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. Our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. We raised $475M from The Carlyle Group at a valuation over $1B, further accelerating our gr…",,,2025-02-07T11:21:48Z,"about us: yipitdata is the market-leading data and analytics firm. we analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. we raised $475m from the carlyle group at a valuation over $1b, further accelerating our gr…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,vadodara,Data Analyst,Not Specified,"Vadodara, Gujarat","We are Hiring for ( Data Analyst ) ( Desired Candidate Profile: Checking ) Analysis and entering data in databases working in a Emergency Control Room and working on Logistics Portal Interface and GPS, Good Communication skill (Hindi & English) Employee Condition:- · Job Location is Vadodara · Girls only work in ‘A’ and ‘B’ Shift · Bond Period is 1 Years and breach to which is strictly not allowed. Special Request / Permissions shall be reviewed for by higher management is case of relieving · R…",,,2024-05-10T07:38:51Z,"we are hiring for ( data analyst ) ( desired candidate profile: checking ) analysis and entering data in databases working in a emergency control room and working on logistics portal interface and gps, good communication skill (hindi & english) employee condition:- · job location is vadodara · girls only work in ‘a’ and ‘b’ shift · bond period is 1 years and breach to which is strictly not allowed. special request / permissions shall be reviewed for by higher management is case of relieving · r…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,vadodara,Data Analyst,Hunarstreet Technologies Pvt Ltd,"Vadodara, Gujarat","Job Overview As a Profile Data Setup Analyst, you will play a key role in configuring, analysing, and managing product data for our customers. You will work closely with internal teams and clients to ensure accurate, optimized, and timely data setup in Windowmaker software. This role is perfect for someone who enjoys problem-solving, working with data, and continuously learning. Key Responsibilities • Understand customer product configurations and translate them into structured data using Windo…",600000.0,800000.0,2026-01-28T11:24:00Z,"job overview as a profile data setup analyst, you will play a key role in configuring, analysing, and managing product data for our customers. you will work closely with internal teams and clients to ensure accurate, optimized, and timely data setup in windowmaker software. this role is perfect for someone who enjoys problem-solving, working with data, and continuously learning. key responsibilities • understand customer product configurations and translate them into structured data using windo…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,vadodara,Data Analyst-,Hunarstreet Technologies Pvt Ltd,"Vadodara, Gujarat","Key Responsibilities • Understand customer product configurations and translate them into structured data using Windowmaker Software. • Set up and modify profile data including reinforcements, glazing, and accessories, aligned with customer-specific rules and industry practices. • Analyse data, identify inconsistencies, and ensure high-quality output that supports accurate quoting and manufacturing. • Collaborate with cross-functional teams (Sales, Software Development, Support) to deliver comp…",400000.0,600000.0,2026-01-28T11:24:00Z,"key responsibilities • understand customer product configurations and translate them into structured data using windowmaker software. • set up and modify profile data including reinforcements, glazing, and accessories, aligned with customer-specific rules and industry practices. • analyse data, identify inconsistencies, and ensure high-quality output that supports accurate quoting and manufacturing. • collaborate with cross-functional teams (sales, software development, support) to deliver comp…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,vadodara,Data Analyst – Intern/Fresher/Experienced,Gururo,"Vadodara, Gujarat","Location : Vadodara Type : Full-time / Internship Duration (for interns) : Minimum 3 months Stipend/CTC : Based on experience and role About Gururo Gururo is a global leader in practical, career-transforming education. With a mission to equip professionals and students with real-world skills, we specialize in project management, leadership, business analytics, and emerging technologies. Join our dynamic, impact-driven team to work on data-centric products that empower decision-making and transf…",,,2025-12-04T23:07:36Z,"location : vadodara type : full-time / internship duration (for interns) : minimum 3 months stipend/ctc : based on experience and role about gururo gururo is a global leader in practical, career-transforming education. with a mission to equip professionals and students with real-world skills, we specialize in project management, leadership, business analytics, and emerging technologies. join our dynamic, impact-driven team to work on data-centric products that empower decision-making and transf…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,vadodara,Hiring Data Analyst for Engineering Solutions Firm,Post A Resume,"Vadodara, Gujarat","Job Description: Job Overview As a Profile Data Setup Analyst , you will play a key role in configuring, analysing, and managing product data for our customers. You will work closely with internal teams and clients to ensure accurate, optimized, and timely data setup in Windowmaker software. This role is perfect for someone who enjoys problem-solving, working with data, and continuously learning. Key Responsibilities • Understand customer product configurations and translate them into structure…",,,2026-05-13T02:14:42Z,"job description: job overview as a profile data setup analyst , you will play a key role in configuring, analysing, and managing product data for our customers. you will work closely with internal teams and clients to ensure accurate, optimized, and timely data setup in windowmaker software. this role is perfect for someone who enjoys problem-solving, working with data, and continuously learning. key responsibilities • understand customer product configurations and translate them into structure…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,vadodara,"Senior Analyst, Big Data Analytics & Engineering",Mastercard,"Vadodara, Gujarat","Our Purpose Mastercard powers economies and empowers people in 200 countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot…",,,2026-06-14T14:30:30Z,"our purpose mastercard powers economies and empowers people in 200 countries and territories worldwide. together with our customers, we’re helping build a sustainable economy where everyone can prosper. we support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,vadodara,Screener (Engineer-RDC) Online Condition Monitoring,RECEX,"Vadodara, Gujarat","Job Description: Screening all the machine health condition, closely observing trends of all the parameters like vibration in velocity, acceleration, Defect Factor, SFI etc. which defined the actual condition of the machine Handling large amount of measurement data received from Online Monitoring System on live / continuous bases. Real time monitoring of critical assets and in case of serious alarm immediate submission of crisp reports to analyst or senior analyst via email or notifying the tea…",,,2026-05-13T02:09:17Z,"job description: screening all the machine health condition, closely observing trends of all the parameters like vibration in velocity, acceleration, defect factor, sfi etc. which defined the actual condition of the machine handling large amount of measurement data received from online monitoring system on live / continuous bases. real time monitoring of critical assets and in case of serious alarm immediate submission of crisp reports to analyst or senior analyst via email or notifying the tea…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,vadodara,Data QA Specialist,YipitData,"Vadodara, Gujarat","About Us: YipitData is the market-leading data and analytics firm. We analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. Our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. We raised $475M from The Carlyle Group at a valuation over $1B, further accelerating our gr…",,,2025-02-07T11:21:47Z,"about us: yipitdata is the market-leading data and analytics firm. we analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. we raised $475m from the carlyle group at a valuation over $1b, further accelerating our gr…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist,bangalore,Data Scientist,Infosys Finacle,"Bangalore, Karnataka","Job Title: Data Scientist and Senior Data Scientist / AI & Machine Learning Engineer Experience Require dMinimum 2-6 year s of relevant experience in Data Science, Machine Learning, or Artificial Intelligence . Jr Data Scientist - 2-4 year s Data Scientist - 6-8 yea rs Job Sum maryWe are seeking an experienced and highly motiva ted Data Scientist / AI Engi neer to work on cutting‑edge AI solutions in collaboration with leading business partners. The ideal candidate will design, build, deploy, a…",,,2026-06-19T15:50:17Z,"job title: data scientist and senior data scientist / ai & machine learning engineer experience require dminimum 2-6 year s of relevant experience in data science, machine learning, or artificial intelligence . jr data scientist - 2-4 year s data scientist - 6-8 yea rs job sum marywe are seeking an experienced and highly motiva ted data scientist / ai engi neer to work on cutting‑edge ai solutions in collaboration with leading business partners. the ideal candidate will design, build, deploy, a…",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
data scientist,bangalore,Data Scientist,IBM,"Bangalore, Karnataka","zaJob Title: Data Scientist – Advanced Analytics Location: Bangalore | Experience: 7 Years Short Job Description We are looking for a skilled Data Scientist with strong expertise in advanced analytics, statistical modeling, and machine learning . The role involves analyzing large datasets, building predictive models, and delivering actionable insights to support business decisions. Key Requirements Experience in Data Science / Advanced Analytics Proficiency in Python, R, or SQL Knowledge of mac…",,,2026-06-24T16:47:58Z,"zajob title: data scientist – advanced analytics location: bangalore | experience: 7 years short job description we are looking for a skilled data scientist with strong expertise in advanced analytics, statistical modeling, and machine learning . the role involves analyzing large datasets, building predictive models, and delivering actionable insights to support business decisions. key requirements experience in data science / advanced analytics proficiency in python, r, or sql knowledge of mac…",True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
data scientist,bangalore,Data Scientist,Tata Consultancy Services,"Bangalore, Karnataka","Role- Data scientist Year of Experience- 10 to 18 years Location-Pan India Required Skill set- Python, PySpark, ML-Ops, NLP, AWS/ GCP/ Azure Data Scientist: 10 yrs of industry experience on customer projects involving model development and deployment Provide AI/ML solution to business problems in BFSI domain and work with relevant stakeholders to provide actionable insights and data science solutions Hands-on model selection, training and tuning Data processing, feature engineering, feature sel…",,,2026-06-26T14:56:05Z,"role- data scientist year of experience- 10 to 18 years location-pan india required skill set- python, pyspark, ml-ops, nlp, aws/ gcp/ azure data scientist: 10 yrs of industry experience on customer projects involving model development and deployment provide ai/ml solution to business problems in bfsi domain and work with relevant stakeholders to provide actionable insights and data science solutions hands-on model selection, training and tuning data processing, feature engineering, feature sel…",True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
data scientist,bangalore,Data Scientist,Hireginie,"Bangalore, Karnataka","Our Client: Founded in 2020, our client is an industry-leading, first-of-its-kind in India, digital healthcare data platform and exchange, infused with AI/ML capabilities, delivering solutions to stakeholders in all segments of the healthcare sector. Job Title: Data Scientist Education: Bachelor’s degree in Engineering Experience: 2 - 4 Years Location: Bangalore About the Role : We are building the next-generation automated health-insurance claims processing platform, leveraging AI/ML, deep lea…",,,2026-06-05T17:18:53Z,"our client: founded in 2020, our client is an industry-leading, first-of-its-kind in india, digital healthcare data platform and exchange, infused with ai/ml capabilities, delivering solutions to stakeholders in all segments of the healthcare sector. job title: data scientist education: bachelor’s degree in engineering experience: 2 - 4 years location: bangalore about the role : we are building the next-generation automated health-insurance claims processing platform, leveraging ai/ml, deep lea…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist,bangalore,Data Scientist,Valiance Solutions,"Bangalore, Karnataka","About Us: At Valiance, we empower businesses with AI-driven insights and data analytics solutions. Specializing in demand forecasting within retail Industry specific to Apparel and Footwear, CPG domains, we leverage standardized ML models to deliver accurate forecasting outcomes to our clients. We are looking for a skilled Data Scientist who can interpret and improve these models to drive real-world business results. Role Overview: The Data Scientist will be responsible for applying our pre-tra…",,,2026-06-26T14:57:23Z,"about us: at valiance, we empower businesses with ai-driven insights and data analytics solutions. specializing in demand forecasting within retail industry specific to apparel and footwear, cpg domains, we leverage standardized ml models to deliver accurate forecasting outcomes to our clients. we are looking for a skilled data scientist who can interpret and improve these models to drive real-world business results. role overview: the data scientist will be responsible for applying our pre-tra…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist,bangalore,Data Scientist,Tata Consultancy Services,"Bangalore, Karnataka","TCS Hiring TCS is Having walkin Drive for skill Data Scientist At TCS Banglore Location on 12th June 2026 Saturday exp req:6 yrs Interview Venue: TCS Brigade Bhuwalka Icon, No.1, ITPL Main Road, Pattandur Agrahara, Whitefield, Bengaluru, Karnataka 560066 JD Must Have – Data Science Strong expertise in Python (NumPy, Pandas, Scikit-learn) Hands-on experience with ML algorithms (Regression, Classification, Clustering) Strong knowledge of Statistics & Probability Experience in data preprocessing, …",,,2026-06-03T16:38:51Z,"tcs hiring tcs is having walkin drive for skill data scientist at tcs banglore location on 12th june 2026 saturday exp req:6 yrs interview venue: tcs brigade bhuwalka icon, no.1, itpl main road, pattandur agrahara, whitefield, bengaluru, karnataka 560066 jd must have – data science strong expertise in python (numpy, pandas, scikit-learn) hands-on experience with ml algorithms (regression, classification, clustering) strong knowledge of statistics & probability experience in data preprocessing, …",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
data scientist,bangalore,Data Scientist,Sequoia,"Bangalore, Karnataka","What You Get to Do: • Design and build cutting-edge GenAI solutions that power analytics and insights in HR, benefits, and payroll. • Lead the development of AI systems that make complex data accessible and actionable for business users. • Fine-tune and deploy large language models to solve real business challenges. • Drive technical decisions around model architecture, deployment strategies, and production optimization. • Guide junior data scientists and collaborate with cross-functional teams…",,,2026-05-09T18:30:08Z,"what you get to do: • design and build cutting-edge genai solutions that power analytics and insights in hr, benefits, and payroll. • lead the development of ai systems that make complex data accessible and actionable for business users. • fine-tune and deploy large language models to solve real business challenges. • drive technical decisions around model architecture, deployment strategies, and production optimization. • guide junior data scientists and collaborate with cross-functional teams…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist,bangalore,Data Scientist,Straive,"Bangalore, Karnataka","Job Title: Data Scientist Job Type:- Full Time Years of Experience – 3 - 6 Years Location : Bangalore / Hyderabad / Gurugram About Straive: Straive is a market leading Content and Data Technology company providing data services, subject matter expertise, & technology solutions to multiple domains. Data Analytics & Al Solutions, Data Al Powered Operations and Education & Learning form the core pillars of the company’s long-term vision. The company is a specialized solutions provider to business …",,,2026-06-25T18:53:02Z,"job title: data scientist job type:- full time years of experience – 3 - 6 years location : bangalore / hyderabad / gurugram about straive: straive is a market leading content and data technology company providing data services, subject matter expertise, & technology solutions to multiple domains. data analytics & al solutions, data al powered operations and education & learning form the core pillars of the company’s long-term vision. the company is a specialized solutions provider to business …",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
